sequence_id,char,mouth_target,eye_target,lid_target,emotion,timestamp
528,来,3,11,1,neutral,0.6
528,我,3,11,1,neutral,0.9
528,们,1,11,1,neutral,1.2
528,看,2,11,1,neutral,1.5
528, ,1,11,1,neutral,1.8
529,真,5,3,4,surprise,0.0
529,的,5,4,4,surprise,0.3
529,吗,5,3,4,surprise,0.6
529, ,1,11,1,neutral,0.9
530,这,2,11,1,neutral,0.0
530,是,1,11,1,neutral,0.3
530,一,1,12,1,neutral,0.6
530,段,2,11,1,neutral,0.9
530,测,3,11,1,neutral,1.2
530,试,3,11,1,neutral,1.5
530,，,1,11,1,neutral,1.8
530,准,3,11,1,neutral,2.1
530,备,2,11,1,neutral,2.4
530,好,3,11,1,neutral,2.7
530,了,3,11,1,neutral,3.0
530,吗,3,11,1,neutral,3.3
530, ,1,11,1,neutral,3.6
531,有,1,20,3,negative,0.0
531,点,2,19,2,negative,0.3
531,难,1,16,2,negative,0.6
531,过,2,20,2,negative,0.9
531,，,2,16,2,negative,1.2
531,好,1,19,3,negative,1.5
531,的,2,19,2,negative,1.8
531, ,1,11,1,neutral,2.1
532,唉,2,19,2,negative,0.0
532, ,1,11,1,neutral,0.3
533,接,3,12,1,neutral,0.0
533,下,1,11,1,neutral,0.3
533,来,2,11,1,neutral,0.6
533,我,2,11,1,neutral,0.9
533,们,2,11,1,neutral,1.2
533,看,2,11,1,neutral,1.5
533, ,1,11,1,neutral,1.8
534,谢,5,11,2,positive,0.0
534,谢,4,10,1,positive,0.3
534,大,3,11,2,positive,0.6
534,家,3,10,2,positive,0.9
534,的,3,9,1,positive,1.2
534,支,3,11,1,positive,1.5
534,持,4,10,1,positive,1.8
534, ,1,11,1,neutral,2.1
535,你,3,11,1,positive,0.0
535,好,5,11,2,positive,0.3
535,，,5,10,1,positive,0.6
535,这,4,12,1,positive,0.9
535,是,3,11,2,positive,1.2
535,一,3,10,1,positive,1.5
535,段,4,12,2,positive,1.8
535,测,4,11,1,positive,2.1
535,试,4,9,2,positive,2.4
535, ,1,11,1,neutral,2.7
536,这,3,11,1,neutral,0.0
536,是,2,11,1,neutral,0.3
536,一,3,11,1,neutral,0.6
536,段,2,11,1,neutral,0.9
536,测,1,11,1,neutral,1.2
536,试,3,11,1,neutral,1.5
536, ,1,11,1,neutral,1.8
537,唉,1,20,2,negative,0.0
537,，,1,16,3,negative,0.3
537,接,1,17,2,negative,0.6
537,下,2,21,2,negative,0.9
537,来,1,21,2,negative,1.2
537,我,1,18,3,negative,1.5
537,们,1,18,3,negative,1.8
537,看,1,17,2,negative,2.1
537, ,1,11,1,neutral,2.4
538,这,2,11,1,neutral,0.0
538,是,3,11,1,neutral,0.3
538,一,1,11,1,neutral,0.6
538,段,3,10,1,neutral,0.9
538,测,2,11,1,neutral,1.2
538,试,3,11,1,neutral,1.5
538, ,1,11,1,neutral,1.8
539,好,3,11,1,neutral,0.0
539,的,2,11,1,neutral,0.3
539, ,1,11,1,neutral,0.6
540,请,2,16,2,negative,0.0
540,不,2,21,2,negative,0.3
540,要,2,17,3,negative,0.6
540,这,1,21,3,negative,0.9
540,样,2,20,3,negative,1.2
540, ,1,11,1,neutral,1.5
541,接,2,12,1,neutral,0.0
541,下,1,11,1,neutral,0.3
541,来,1,10,1,neutral,0.6
541,我,3,11,1,neutral,0.9
541,们,1,12,1,neutral,1.2
541,看,3,11,1,neutral,1.5
541, ,1,11,1,neutral,1.8
542,不,5,1,4,surprise,0.0
542,可,5,2,4,surprise,0.3
542,思,5,1,4,surprise,0.6
542,议,5,2,4,surprise,0.9
542,，,4,4,4,surprise,1.2
542,接,4,2,4,surprise,1.5
542,下,5,3,4,surprise,1.8
542,来,4,3,4,surprise,2.1
542,我,4,4,4,surprise,2.4
542,们,5,1,4,surprise,2.7
542,看,4,4,4,surprise,3.0
542, ,1,11,1,neutral,3.3
543,快,5,4,4,surprise,0.0
543,看,5,3,4,surprise,0.3
543,，,5,1,4,surprise,0.6
543,好,4,2,4,surprise,0.9
543,的,4,4,4,surprise,1.2
543, ,1,11,1,neutral,1.5
544,今,4,11,1,positive,0.0
544,天,4,11,2,positive,0.3
544,心,5,12,1,positive,0.6
544,情,4,10,1,positive,0.9
544,很,5,11,2,positive,1.2
544,好,5,10,2,positive,1.5
544, ,1,11,1,neutral,1.8
545,哇,4,2,4,surprise,0.0
545,，,4,4,4,surprise,0.3
545,这,5,1,4,surprise,0.6
545,是,4,2,4,surprise,0.9
545,一,5,2,4,surprise,1.2
545,段,5,4,4,surprise,1.5
545,测,5,2,4,surprise,1.8
545,试,4,1,4,surprise,2.1
545, ,1,11,1,neutral,2.4
546,你,5,11,1,positive,0.0
546,好,4,11,1,positive,0.3
546, ,1,11,1,neutral,0.6
547,唉,2,20,2,negative,0.0
547,，,2,18,3,negative,0.3
547,这,1,18,2,negative,0.6
547,是,2,18,3,negative,0.9
547,一,2,20,2,negative,1.2
547,段,1,17,3,negative,1.5
547,测,2,19,3,negative,1.8
547,试,2,17,3,negative,2.1
547, ,1,11,1,neutral,2.4
548,接,3,10,1,neutral,0.0
548,下,3,11,1,neutral,0.3
548,来,3,12,1,neutral,0.6
548,我,3,11,1,neutral,0.9
548,们,2,12,1,neutral,1.2
548,看,2,11,1,neutral,1.5
548,，,3,12,1,neutral,1.8
548,接,1,11,1,neutral,2.1
548,下,2,11,1,neutral,2.4
548,来,3,11,1,neutral,2.7
548,我,3,11,1,neutral,3.0
548,们,1,12,1,neutral,3.3
548,看,1,11,1,neutral,3.6
548, ,1,11,1,neutral,3.9
549,真,5,1,4,surprise,0.0
549,的,5,4,4,surprise,0.3
549,吗,5,5,4,surprise,0.6
549, ,1,11,1,neutral,0.9
550,准,1,11,1,neutral,0.0
550,备,3,11,1,neutral,0.3
550,好,1,10,1,neutral,0.6
550,了,2,10,1,neutral,0.9
550,吗,3,11,1,neutral,1.2
550,，,2,11,1,neutral,1.5
550,这,2,12,1,neutral,1.8
550,是,1,11,1,neutral,2.1
550,一,3,12,1,neutral,2.4
550,段,3,11,1,neutral,2.7
550,测,3,12,1,neutral,3.0
550,试,1,11,1,neutral,3.3
550, ,1,11,1,neutral,3.6
551,接,3,12,1,neutral,0.0
551,下,1,11,1,neutral,0.3
551,来,1,11,1,neutral,0.6
551,我,1,12,1,neutral,0.9
551,们,2,11,1,neutral,1.2
551,看,3,11,1,neutral,1.5
551, ,1,11,1,neutral,1.8
552,唉,1,18,2,negative,0.0
552, ,1,11,1,neutral,0.3
553,真,4,2,4,surprise,0.0
553,的,4,5,4,surprise,0.3
553,吗,4,2,4,surprise,0.6
553,，,4,4,4,surprise,0.9
553,接,5,4,4,surprise,1.2
553,下,4,4,4,surprise,1.5
553,来,5,3,4,surprise,1.8
553,我,5,4,4,surprise,2.1
553,们,5,1,4,surprise,2.4
553,看,5,5,4,surprise,2.7
553, ,1,11,1,neutral,3.0
554,有,1,17,2,negative,0.0
554,点,1,19,2,negative,0.3
554,难,2,17,3,negative,0.6
554,过,1,17,2,negative,0.9
554,，,1,18,2,negative,1.2
554,准,2,16,3,negative,1.5
554,备,1,19,3,negative,1.8
554,好,1,17,3,negative,2.1
554,了,1,18,2,negative,2.4
554,吗,2,18,3,negative,2.7
554, ,1,11,1,neutral,3.0
555,天,5,5,4,surprise,0.0
555,哪,4,1,4,surprise,0.3
555,，,4,3,4,surprise,0.6
555,接,5,4,4,surprise,0.9
555,下,5,1,4,surprise,1.2
555,来,4,2,4,surprise,1.5
555,我,5,5,4,surprise,1.8
555,们,4,1,4,surprise,2.1
555,看,5,1,4,surprise,2.4
555, ,1,11,1,neutral,2.7
556,有,1,21,3,negative,0.0
556,点,1,17,3,negative,0.3
556,难,2,17,2,negative,0.6
556,过,2,18,2,negative,0.9
556, ,1,11,1,neutral,1.2
557,真,5,6,4,surprise,0.0
557,的,5,1,4,surprise,0.3
557,吗,4,3,4,surprise,0.6
557, ,1,11,1,neutral,0.9
558,请,2,17,3,negative,0.0
558,不,1,20,2,negative,0.3
558,要,1,19,2,negative,0.6
558,这,1,17,2,negative,0.9
558,样,1,21,2,negative,1.2
558, ,1,11,1,neutral,1.5
559,欢,5,10,2,positive,0.0
559,迎,3,11,2,positive,0.3
559,来,5,11,1,positive,0.6
559,到,4,11,2,positive,0.9
559,直,3,11,2,positive,1.2
559,播,4,10,1,positive,1.5
559,间,3,12,2,positive,1.8
559,，,3,11,2,positive,2.1
559,这,4,11,1,positive,2.4
559,是,4,11,2,positive,2.7
559,一,5,12,2,positive,3.0
559,段,5,13,2,positive,3.3
559,测,4,10,1,positive,3.6
559,试,3,12,2,positive,3.9
559, ,1,11,1,neutral,4.2
560,欢,4,11,1,positive,0.0
560,迎,5,11,1,positive,0.3
560,来,5,12,2,positive,0.6
560,到,5,9,1,positive,0.9
560,直,3,10,2,positive,1.2
560,播,3,12,1,positive,1.5
560,间,4,11,2,positive,1.8
560,，,3,10,2,positive,2.1
560,准,3,10,2,positive,2.4
560,备,5,11,1,positive,2.7
560,好,4,12,2,positive,3.0
560,了,5,10,1,positive,3.3
560,吗,4,10,2,positive,3.6
560, ,1,11,1,neutral,3.9
561,太,5,10,1,positive,0.0
561,棒,5,10,2,positive,0.3
561,了,3,11,1,positive,0.6
561, ,1,11,1,neutral,0.9
562,接,1,11,1,neutral,0.0
562,下,3,11,1,neutral,0.3
562,来,2,11,1,neutral,0.6
562,我,2,10,1,neutral,0.9
562,们,2,11,1,neutral,1.2
562,看,3,12,1,neutral,1.5
562, ,1,11,1,neutral,1.8
563,接,1,11,1,neutral,0.0
563,下,2,11,1,neutral,0.3
563,来,1,11,1,neutral,0.6
563,我,1,11,1,neutral,0.9
563,们,1,11,1,neutral,1.2
563,看,1,11,1,neutral,1.5
563, ,1,11,1,neutral,1.8
564,不,4,1,4,surprise,0.0
564,可,5,2,4,surprise,0.3
564,思,4,3,4,surprise,0.6
564,议,4,2,4,surprise,0.9
564, ,1,11,1,neutral,1.2
565,谢,5,12,2,positive,0.0
565,谢,4,10,1,positive,0.3
565,大,3,11,2,positive,0.6
565,家,5,12,2,positive,0.9
565,的,3,10,1,positive,1.2
565,支,4,11,1,positive,1.5
565,持,3,11,2,positive,1.8
565, ,1,11,1,neutral,2.1
566,这,2,10,1,neutral,0.0
566,是,3,11,1,neutral,0.3
566,一,2,11,1,neutral,0.6
566,段,2,11,1,neutral,0.9
566,测,2,11,1,neutral,1.2
566,试,2,12,1,neutral,1.5
566, ,1,11,1,neutral,1.8
567,哇,5,3,4,surprise,0.0
567, ,1,11,1,neutral,0.3
568,谢,5,10,1,positive,0.0
568,谢,5,11,2,positive,0.3
568,大,4,11,1,positive,0.6
568,家,4,10,2,positive,0.9
568,的,4,12,1,positive,1.2
568,支,4,10,1,positive,1.5
568,持,5,11,1,positive,1.8
568, ,1,11,1,neutral,2.1
569,好,3,11,1,neutral,0.0
569,的,1,11,1,neutral,0.3
569,，,1,12,1,neutral,0.6
569,机,3,11,1,neutral,0.9
569,器,3,10,1,neutral,1.2
569,人,2,11,1,neutral,1.5
569,正,2,11,1,neutral,1.8
569,在,1,11,1,neutral,2.1
569,运,2,11,1,neutral,2.4
569,行,3,11,1,neutral,2.7
569, ,1,11,1,neutral,3.0
570,谢,5,10,1,positive,0.0
570,谢,5,11,1,positive,0.3
570,大,4,11,1,positive,0.6
570,家,4,12,2,positive,0.9
570,的,5,11,2,positive,1.2
570,支,4,12,2,positive,1.5
570,持,5,9,1,positive,1.8
570, ,1,11,1,neutral,2.1
571,真,5,2,4,surprise,0.0
571,的,4,2,4,surprise,0.3
571,吗,5,2,4,surprise,0.6
571, ,1,11,1,neutral,0.9
572,快,5,4,4,surprise,0.0
572,看,4,3,4,surprise,0.3
572,，,5,4,4,surprise,0.6
572,准,4,2,4,surprise,0.9
572,备,4,1,4,surprise,1.2
572,好,5,5,4,surprise,1.5
572,了,4,1,4,surprise,1.8
572,吗,4,1,4,surprise,2.1
572, ,1,11,1,neutral,2.4
573,情,2,16,2,negative,0.0
573,况,1,16,3,negative,0.3
573,不,2,18,3,negative,0.6
573,太,2,19,2,negative,0.9
573,好,1,15,3,negative,1.2
573, ,1,11,1,neutral,1.5
574,请,2,21,2,negative,0.0
574,不,1,16,2,negative,0.3
574,要,2,19,2,negative,0.6
574,这,2,17,3,negative,0.9
574,样,2,21,3,negative,1.2
574, ,1,11,1,neutral,1.5
575,唉,2,19,2,negative,0.0
575,，,1,19,3,negative,0.3
575,这,2,18,3,negative,0.6
575,是,1,19,2,negative,0.9
575,一,2,17,3,negative,1.2
575,段,1,20,2,negative,1.5
575,测,2,20,3,negative,1.8
575,试,2,16,3,negative,2.1
575, ,1,11,1,neutral,2.4
576,你,3,11,1,positive,0.0
576,好,5,10,1,positive,0.3
576,，,5,11,2,positive,0.6
576,准,4,12,1,positive,0.9
576,备,3,10,2,positive,1.2
576,好,5,12,2,positive,1.5
576,了,3,9,2,positive,1.8
576,吗,4,12,2,positive,2.1
576, ,1,11,1,neutral,2.4
577,好,1,11,1,neutral,0.0
577,的,3,11,1,neutral,0.3
577, ,1,11,1,neutral,0.6
578,欢,4,11,1,positive,0.0
578,迎,3,12,2,positive,0.3
578,来,4,11,2,positive,0.6
578,到,5,12,2,positive,0.9
578,直,3,10,1,positive,1.2
578,播,5,11,2,positive,1.5
578,间,5,10,1,positive,1.8
578, ,1,11,1,neutral,2.1
579,有,1,20,3,negative,0.0
579,点,1,18,2,negative,0.3
579,难,1,19,3,negative,0.6
579,过,2,21,2,negative,0.9
579, ,1,11,1,neutral,1.2
580,有,1,20,3,negative,0.0
580,点,1,16,3,negative,0.3
580,难,1,19,3,negative,0.6
580,过,2,20,2,negative,0.9
580,，,1,16,3,negative,1.2
580,好,2,18,2,negative,1.5
580,的,2,19,3,negative,1.8
580, ,1,11,1,neutral,2.1
581,对,2,19,3,negative,0.0
581,不,1,18,2,negative,0.3
581,起,2,20,2,negative,0.6
581,，,2,17,3,negative,0.9
581,这,1,18,2,negative,1.2
581,是,1,17,3,negative,1.5
581,一,2,19,3,negative,1.8
581,段,2,17,3,negative,2.1
581,测,1,19,2,negative,2.4
581,试,1,18,2,negative,2.7
581, ,1,11,1,neutral,3.0
582,准,1,11,1,neutral,0.0
582,备,2,11,1,neutral,0.3
582,好,2,11,1,neutral,0.6
582,了,1,12,1,neutral,0.9
582,吗,3,11,1,neutral,1.2
582, ,1,11,1,neutral,1.5
583,好,1,11,1,neutral,0.0
583,的,3,11,1,neutral,0.3
583, ,1,11,1,neutral,0.6
584,这,3,11,1,neutral,0.0
584,是,2,11,1,neutral,0.3
584,一,3,11,1,neutral,0.6
584,段,1,12,1,neutral,0.9
584,测,3,11,1,neutral,1.2
584,试,1,11,1,neutral,1.5
584,，,2,11,1,neutral,1.8
584,好,1,11,1,neutral,2.1
584,的,1,11,1,neutral,2.4
584, ,1,11,1,neutral,2.7
585,请,1,21,2,negative,0.0
585,不,1,21,3,negative,0.3
585,要,1,18,3,negative,0.6
585,这,1,19,2,negative,0.9
585,样,2,20,2,negative,1.2
585, ,1,11,1,neutral,1.5
586,情,1,19,3,negative,0.0
586,况,2,20,3,negative,0.3
586,不,1,17,2,negative,0.6
586,太,2,19,2,negative,0.9
586,好,1,17,3,negative,1.2
586, ,1,11,1,neutral,1.5
587,唉,2,20,3,negative,0.0
587, ,1,11,1,neutral,0.3
588,好,2,11,1,neutral,0.0
588,的,2,11,1,neutral,0.3
588,，,1,11,1,neutral,0.6
588,接,2,11,1,neutral,0.9
588,下,2,11,1,neutral,1.2
588,来,3,11,1,neutral,1.5
588,我,1,11,1,neutral,1.8
588,们,3,11,1,neutral,2.1
588,看,1,11,1,neutral,2.4
588, ,1,11,1,neutral,2.7
589,唉,2,20,3,negative,0.0
589, ,1,11,1,neutral,0.3
590,真,5,4,4,surprise,0.0
590,的,5,3,4,surprise,0.3
590,吗,5,5,4,surprise,0.6
590,，,4,4,4,surprise,0.9
590,准,5,4,4,surprise,1.2
590,备,5,2,4,surprise,1.5
590,好,5,1,4,surprise,1.8
590,了,5,4,4,surprise,2.1
590,吗,4,2,4,surprise,2.4
590, ,1,11,1,neutral,2.7
591,你,3,10,2,positive,0.0
591,好,4,12,1,positive,0.3
591,，,4,10,2,positive,0.6
591,接,3,12,1,positive,0.9
591,下,5,11,1,positive,1.2
591,来,3,10,1,positive,1.5
591,我,5,12,1,positive,1.8
591,们,5,10,1,positive,2.1
591,看,4,10,2,positive,2.4
591, ,1,11,1,neutral,2.7
592,你,3,11,2,positive,0.0
592,好,5,10,2,positive,0.3
592, ,1,11,1,neutral,0.6
593,这,1,11,1,neutral,0.0
593,是,1,10,1,neutral,0.3
593,一,3,11,1,neutral,0.6
593,段,3,11,1,neutral,0.9
593,测,2,11,1,neutral,1.2
593,试,1,11,1,neutral,1.5
593, ,1,11,1,neutral,1.8
594,谢,5,11,1,positive,0.0
594,谢,3,10,2,positive,0.3
594,大,5,12,2,positive,0.6
594,家,3,11,1,positive,0.9
594,的,3,10,2,positive,1.2
594,支,5,12,1,positive,1.5
594,持,5,11,1,positive,1.8
594, ,1,11,1,neutral,2.1
595,请,2,20,2,negative,0.0
595,不,1,18,3,negative,0.3
595,要,1,21,3,negative,0.6
595,这,1,21,3,negative,0.9
595,样,1,19,3,negative,1.2
595, ,1,11,1,neutral,1.5
596,准,1,11,1,neutral,0.0
596,备,2,11,1,neutral,0.3
596,好,3,11,1,neutral,0.6
596,了,2,11,1,neutral,0.9
596,吗,2,11,1,neutral,1.2
596, ,1,11,1,neutral,1.5
597,机,1,11,1,neutral,0.0
597,器,1,11,1,neutral,0.3
597,人,1,11,1,neutral,0.6
597,正,1,11,1,neutral,0.9
597,在,1,11,1,neutral,1.2
597,运,3,11,1,neutral,1.5
597,行,2,11,1,neutral,1.8
597, ,1,11,1,neutral,2.1
598,唉,2,16,3,negative,0.0
598, ,1,11,1,neutral,0.3
599,不,5,4,4,surprise,0.0
599,可,5,1,4,surprise,0.3
599,思,4,4,4,surprise,0.6
599,议,5,3,4,surprise,0.9
599, ,1,11,1,neutral,1.2
600,不,4,3,4,surprise,0.0
600,可,4,2,4,surprise,0.3
600,思,5,1,4,surprise,0.6
600,议,4,4,4,surprise,0.9
600,，,5,4,4,surprise,1.2
600,接,5,3,4,surprise,1.5
600,下,5,3,4,surprise,1.8
600,来,5,1,4,surprise,2.1
600,我,5,3,4,surprise,2.4
600,们,4,3,4,surprise,2.7
600,看,5,5,4,surprise,3.0
600, ,1,11,1,neutral,3.3
601,不,5,4,4,surprise,0.0
601,可,4,3,4,surprise,0.3
601,思,4,4,4,surprise,0.6
601,议,4,1,4,surprise,0.9
601, ,1,11,1,neutral,1.2
602,请,2,20,2,negative,0.0
602,不,1,19,3,negative,0.3
602,要,2,15,3,negative,0.6
602,这,1,21,3,negative,0.9
602,样,1,19,3,negative,1.2
602,，,2,19,2,negative,1.5
602,机,2,20,2,negative,1.8
602,器,1,17,2,negative,2.1
602,人,2,20,2,negative,2.4
602,正,1,21,3,negative,2.7
602,在,1,17,3,negative,3.0
602,运,2,18,3,negative,3.3
602,行,2,18,3,negative,3.6
602, ,1,11,1,neutral,3.9
603,快,4,5,4,surprise,0.0
603,看,4,5,4,surprise,0.3
603, ,1,11,1,neutral,0.6
604,谢,5,11,1,positive,0.0
604,谢,3,10,1,positive,0.3
604,大,3,11,2,positive,0.6
604,家,5,10,1,positive,0.9
604,的,5,11,1,positive,1.2
604,支,4,10,1,positive,1.5
604,持,5,11,1,positive,1.8
604, ,1,11,1,neutral,2.1
605,好,1,11,1,neutral,0.0
605,的,1,11,1,neutral,0.3
605, ,1,11,1,neutral,0.6
606,今,3,12,2,positive,0.0
606,天,5,12,2,positive,0.3
606,心,4,12,1,positive,0.6
606,情,5,12,1,positive,0.9
606,很,3,11,1,positive,1.2
606,好,3,11,1,positive,1.5
606, ,1,11,1,neutral,1.8
607,不,5,1,4,surprise,0.0
607,可,5,2,4,surprise,0.3
607,思,4,2,4,surprise,0.6
607,议,4,3,4,surprise,0.9
607, ,1,11,1,neutral,1.2
608,好,1,11,1,neutral,0.0
608,的,2,11,1,neutral,0.3
608, ,1,11,1,neutral,0.6
609,天,4,3,4,surprise,0.0
609,哪,5,4,4,surprise,0.3
609, ,1,11,1,neutral,0.6
610,有,2,20,2,negative,0.0
610,点,1,17,3,negative,0.3
610,难,1,20,3,negative,0.6
610,过,2,16,2,negative,0.9
610,，,2,19,3,negative,1.2
610,接,1,19,2,negative,1.5
610,下,2,21,2,negative,1.8
610,来,2,18,2,negative,2.1
610,我,1,17,2,negative,2.4
610,们,1,21,2,negative,2.7
610,看,2,18,3,negative,3.0
610, ,1,11,1,neutral,3.3
611,谢,5,11,2,positive,0.0
611,谢,5,11,2,positive,0.3
611,大,4,11,2,positive,0.6
611,家,3,13,1,positive,0.9
611,的,5,11,1,positive,1.2
611,支,5,12,1,positive,1.5
611,持,3,10,2,positive,1.8
611, ,1,11,1,neutral,2.1
612,天,5,5,4,surprise,0.0
612,哪,5,3,4,surprise,0.3
612,，,4,2,4,surprise,0.6
612,好,4,3,4,surprise,0.9
612,的,4,2,4,surprise,1.2
612, ,1,11,1,neutral,1.5
613,哇,5,3,4,surprise,0.0
613,，,4,3,4,surprise,0.3
613,好,4,4,4,surprise,0.6
613,的,5,2,4,surprise,0.9
613, ,1,11,1,neutral,1.2
614,好,2,11,1,neutral,0.0
614,的,1,11,1,neutral,0.3
614, ,1,11,1,neutral,0.6
615,情,2,18,3,negative,0.0
615,况,1,17,3,negative,0.3
615,不,1,18,3,negative,0.6
615,太,1,16,3,negative,0.9
615,好,2,16,3,negative,1.2
615,，,2,18,3,negative,1.5
615,这,2,18,2,negative,1.8
615,是,1,21,3,negative,2.1
615,一,2,18,3,negative,2.4
615,段,1,18,2,negative,2.7
615,测,2,19,3,negative,3.0
615,试,2,18,2,negative,3.3
615, ,1,11,1,neutral,3.6
616,接,3,10,1,neutral,0.0
616,下,2,11,1,neutral,0.3
616,来,2,11,1,neutral,0.6
616,我,2,10,1,neutral,0.9
616,们,1,11,1,neutral,1.2
616,看,2,12,1,neutral,1.5
616, ,1,11,1,neutral,1.8
617,你,3,11,1,positive,0.0
617,好,4,10,1,positive,0.3
617, ,1,11,1,neutral,0.6
618,哇,5,4,4,surprise,0.0
618, ,1,11,1,neutral,0.3
619,准,1,12,1,neutral,0.0
619,备,1,11,1,neutral,0.3
619,好,3,11,1,neutral,0.6
619,了,3,11,1,neutral,0.9
619,吗,1,11,1,neutral,1.2
619, ,1,11,1,neutral,1.5
620,今,3,12,1,positive,0.0
620,天,4,10,2,positive,0.3
620,心,4,11,1,positive,0.6
620,情,5,11,1,positive,0.9
620,很,4,11,2,positive,1.2
620,好,3,12,2,positive,1.5
620,，,4,11,2,positive,1.8
620,机,5,12,2,positive,2.1
620,器,5,9,1,positive,2.4
620,人,5,9,2,positive,2.7
620,正,4,12,2,positive,3.0
620,在,4,12,2,positive,3.3
620,运,5,10,2,positive,3.6
620,行,3,12,1,positive,3.9
620, ,1,11,1,neutral,4.2
621,对,1,20,3,negative,0.0
621,不,1,21,3,negative,0.3
621,起,2,17,3,negative,0.6
621, ,1,11,1,neutral,0.9
622,机,3,10,1,neutral,0.0
622,器,2,10,1,neutral,0.3
622,人,2,11,1,neutral,0.6
622,正,2,11,1,neutral,0.9
622,在,2,11,1,neutral,1.2
622,运,3,11,1,neutral,1.5
622,行,1,11,1,neutral,1.8
622, ,1,11,1,neutral,2.1
623,不,5,5,4,surprise,0.0
623,可,4,2,4,surprise,0.3
623,思,5,4,4,surprise,0.6
623,议,5,1,4,surprise,0.9
623, ,1,11,1,neutral,1.2
624,机,1,12,1,neutral,0.0
624,器,2,11,1,neutral,0.3
624,人,2,11,1,neutral,0.6
624,正,3,11,1,neutral,0.9
624,在,1,11,1,neutral,1.2
624,运,2,11,1,neutral,1.5
624,行,1,11,1,neutral,1.8
624, ,1,11,1,neutral,2.1
625,好,2,11,1,neutral,0.0
625,的,3,10,1,neutral,0.3
625, ,1,11,1,neutral,0.6
626,机,1,11,1,neutral,0.0
626,器,2,10,1,neutral,0.3
626,人,1,11,1,neutral,0.6
626,正,1,11,1,neutral,0.9
626,在,3,10,1,neutral,1.2
626,运,3,11,1,neutral,1.5
626,行,1,10,1,neutral,1.8
626,，,2,11,1,neutral,2.1
626,这,2,12,1,neutral,2.4
626,是,1,12,1,neutral,2.7
626,一,1,11,1,neutral,3.0
626,段,1,10,1,neutral,3.3
626,测,3,11,1,neutral,3.6
626,试,3,11,1,neutral,3.9
626, ,1,11,1,neutral,4.2
627,不,5,5,4,surprise,0.0
627,可,5,5,4,surprise,0.3
627,思,4,2,4,surprise,0.6
627,议,4,4,4,surprise,0.9
627,，,5,1,4,surprise,1.2
627,准,5,5,4,surprise,1.5
627,备,4,4,4,surprise,1.8
627,好,5,2,4,surprise,2.1
627,了,4,4,4,surprise,2.4
627,吗,4,4,4,surprise,2.7
627, ,1,11,1,neutral,3.0
628,准,2,11,1,neutral,0.0
628,备,1,11,1,neutral,0.3
628,好,1,11,1,neutral,0.6
628,了,3,11,1,neutral,0.9
628,吗,1,11,1,neutral,1.2
628, ,1,11,1,neutral,1.5
629,今,5,11,1,positive,0.0
629,天,4,13,2,positive,0.3
629,心,4,13,2,positive,0.6
629,情,5,12,2,positive,0.9
629,很,5,12,1,positive,1.2
629,好,5,12,1,positive,1.5
629, ,1,11,1,neutral,1.8
630,机,2,11,1,neutral,0.0
630,器,1,11,1,neutral,0.3
630,人,2,11,1,neutral,0.6
630,正,1,11,1,neutral,0.9
630,在,2,10,1,neutral,1.2
630,运,3,11,1,neutral,1.5
630,行,3,11,1,neutral,1.8
630, ,1,11,1,neutral,2.1
631,唉,1,20,3,negative,0.0
631, ,1,11,1,neutral,0.3
632,今,3,10,1,positive,0.0
632,天,3,12,2,positive,0.3
632,心,3,10,2,positive,0.6
632,情,4,10,2,positive,0.9
632,很,4,10,1,positive,1.2
632,好,4,11,2,positive,1.5
632, ,1,11,1,neutral,1.8
633,天,4,4,4,surprise,0.0
633,哪,5,3,4,surprise,0.3
633, ,1,11,1,neutral,0.6
634,情,1,21,3,negative,0.0
634,况,1,20,3,negative,0.3
634,不,1,17,2,negative,0.6
634,太,1,19,3,negative,0.9
634,好,1,17,2,negative,1.2
634,，,2,20,3,negative,1.5
634,这,1,18,3,negative,1.8
634,是,1,19,3,negative,2.1
634,一,1,19,2,negative,2.4
634,段,1,17,2,negative,2.7
634,测,1,20,2,negative,3.0
634,试,2,20,3,negative,3.3
634, ,1,11,1,neutral,3.6
635,今,3,11,1,positive,0.0
635,天,4,11,2,positive,0.3
635,心,5,10,2,positive,0.6
635,情,3,11,2,positive,0.9
635,很,4,11,2,positive,1.2
635,好,4,10,1,positive,1.5
635, ,1,11,1,neutral,1.8
636,你,4,12,1,positive,0.0
636,好,3,11,1,positive,0.3
636, ,1,11,1,neutral,0.6
637,唉,2,19,3,negative,0.0
637, ,1,11,1,neutral,0.3
638,接,2,11,1,neutral,0.0
638,下,2,11,1,neutral,0.3
638,来,3,10,1,neutral,0.6
638,我,1,11,1,neutral,0.9
638,们,2,12,1,neutral,1.2
638,看,3,11,1,neutral,1.5
638,，,1,11,1,neutral,1.8
638,接,1,11,1,neutral,2.1
638,下,2,11,1,neutral,2.4
638,来,3,11,1,neutral,2.7
638,我,2,11,1,neutral,3.0
638,们,2,11,1,neutral,3.3
638,看,1,11,1,neutral,3.6
638, ,1,11,1,neutral,3.9
639,快,5,1,4,surprise,0.0
639,看,5,2,4,surprise,0.3
639, ,1,11,1,neutral,0.6
640,有,1,18,3,negative,0.0
640,点,1,20,2,negative,0.3
640,难,2,19,2,negative,0.6
640,过,1,20,2,negative,0.9
640,，,1,20,3,negative,1.2
640,机,1,21,2,negative,1.5
